,BLOCK,DATE,TIME,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,AC_POWER,DC_POWER
2560,70,2020-06-10,17:15,28.474115166666675,28.69688113333333,0.0138440747,0.43059619047619047,0.44612238095238105
2561,71,2020-06-10,17:30,28.16179045454546,27.141686227272725,0.0098822284181818,0.3764927272727272,0.39018181818181824
2562,72,2020-06-10,17:45,27.759773862068965,25.464605862068968,0.007683457437931,0.30147857142857143,0.31246428571428575
2563,73,2020-06-10,18:00,27.594035633333338,25.238632133333333,0.0057233773333333,0.17945999999999998,0.18614000000000006
2564,74,2020-06-10,18:15,27.48483182758621,25.35644203448276,0.0010758963210344,0.0,0.0
2565,75,2020-06-10,18:30,27.020735,24.48984606896552,3.970162241379311e-06,0.0,0.0
2566,76,2020-06-10,18:45,26.51906023333333,24.2318676,8.954930733333335e-06,0.0,0.0
2567,77,2020-06-10,19:00,25.68034753333333,23.940504966666666,0.0,0.0,0.0
2568,78,2020-06-10,19:15,25.42073310344828,23.76359931034483,0.0,0.0,0.0
2569,79,2020-06-10,19:30,25.3429769,23.65935363333333,0.0,0.0,0.0
2570,80,2020-06-10,19:45,25.587558965517243,23.506497137931035,0.0002567820889655,0.0,0.0
2571,81,2020-06-10,20:00,25.62356443333333,23.425383533333328,0.0007306051336666,0.0,0.0
2572,82,2020-06-10,20:15,25.66528827586207,24.142730724137937,0.0007796478882758,0.0,0.0
2573,83,2020-06-10,20:30,25.578056700000005,24.65686333333333,0.0005540524626666,0.0,0.0
2574,84,2020-06-10,20:45,25.580596733333334,24.732138133333336,0.00037619094,0.0,0.0
2575,85,2020-06-10,21:00,25.454093103448272,24.63598003448276,6.618351724137934e-06,0.0,0.0
2576,86,2020-06-10,21:15,25.4409433,24.756742466666665,5.118148956666666e-05,0.0,0.0
2577,87,2020-06-10,21:30,25.329501310344824,24.59076237931034,0.0,0.0,0.0
2578,88,2020-06-10,21:45,25.287559033333327,24.543854733333333,0.0,0.0,0.0
2579,89,2020-06-10,22:00,25.301776066666665,24.221237133333336,0.0,0.0,0.0
2580,90,2020-06-10,22:15,25.103430413793102,23.577908379310344,0.0,0.0,0.0
2581,91,2020-06-10,22:30,24.885064466666662,23.447024333333328,0.0,0.0,0.0
2582,92,2020-06-10,22:45,24.87121975862069,23.496775827586205,0.0,0.0,0.0
2583,93,2020-06-10,23:00,24.796322600000003,23.435265966666663,0.0,0.0,0.0
2584,94,2020-06-10,23:15,24.7657957,23.433153999999995,0.0,0.0,0.0
2585,95,2020-06-10,23:30,24.622883793103444,23.429897724137927,0.0,0.0,0.0
2586,96,2020-06-10,23:45,24.52480276666667,23.3595063,0.0,0.0,0.0
2587,1,2020-06-11,00:00,24.52855189655173,23.398515344827583,0.0,0.0,0.0
2588,2,2020-06-11,00:15,24.602478866666665,23.42233426666667,0.0,0.0,0.0
2589,3,2020-06-11,00:30,24.6522731724138,23.67843110344828,0.0,0.0,0.0
2590,4,2020-06-11,00:45,24.744776200000008,24.167458166666663,0.0,0.0,0.0
2591,5,2020-06-11,01:00,24.655353833333333,23.66065673333333,0.0,0.0,0.0
2592,6,2020-06-11,01:15,24.631611620689657,23.33763493103448,0.0,0.0,0.0
2593,7,2020-06-11,01:30,24.663321966666665,23.41626396666667,0.0,0.0,0.0
2594,8,2020-06-11,01:45,24.628002068965515,23.91842972413793,0.0,0.0,0.0
2595,9,2020-06-11,02:00,24.583562166666667,23.807694466666668,0.0,0.0,0.0
2596,10,2020-06-11,02:15,24.18870453333333,23.353352000000005,0.0,0.0,0.0
2597,11,2020-06-11,02:30,23.99366620689655,23.231899,0.0,0.0,0.0
2598,12,2020-06-11,02:45,24.11983143333333,23.2196046,0.0001151645777666,0.0,0.0
2599,13,2020-06-11,03:00,24.193308896551724,23.11700665517241,0.0001363457634482,0.0,0.0
2600,14,2020-06-11,03:15,24.191336966666668,23.09600013333333,3.327031936666668e-05,0.0,0.0
2601,15,2020-06-11,03:30,24.184912066666666,23.526898266666667,2.559282e-05,0.0,0.0
2602,16,2020-06-11,03:45,24.228536862068967,23.631382448275865,3.971314896551726e-06,0.0,0.0
2603,17,2020-06-11,04:00,24.204156500000003,23.579078366666664,0.0,0.0,0.0
2604,18,2020-06-11,04:15,24.2147461724138,23.664883172413795,0.0,0.0,0.0
2605,19,2020-06-11,04:30,24.2575073,23.715879533333336,0.0,0.0,0.0
2606,20,2020-06-11,04:45,24.256150931034483,23.536827379310346,0.0,0.0,0.0
2607,21,2020-06-11,05:00,24.2076104,23.14459433333334,0.0,0.0,0.0
2608,22,2020-06-11,05:15,24.26688568965517,23.236197655172408,0.0,0.0,0.0
2609,23,2020-06-11,05:30,24.262456366666665,23.634011800000007,0.0,0.0,0.0
2610,24,2020-06-11,05:45,24.228851566666663,23.681645666666665,0.0002546431066666,0.0,0.0
2611,25,2020-06-11,06:00,24.26536520689656,23.726225896551725,0.0042637027482758,0.015507142857142858,0.016074761904761908
2612,26,2020-06-11,06:15,24.30399276666666,23.941916866666663,0.0098950991166666,0.27922285714285716,0.28951095238095237
2613,27,2020-06-11,06:30,24.28631917241379,24.10950765517241,0.0146363091896551,0.44390142857142845,0.45984238095238084
2614,28,2020-06-11,06:45,24.22797863333333,23.9388551,0.0224950799666666,0.7332538095238095,0.7588538095238095
2615,29,2020-06-11,07:00,24.14798303448276,23.50303603448276,0.0590051749310344,1.8884847619047613,1.9452780952380953
2616,30,2020-06-11,07:15,24.44488326666666,24.803459733333337,0.1020111090333333,3.2729042857142865,3.350153333333333
2617,31,2020-06-11,07:30,24.71686213793104,26.608197379310347,0.0989866136551724,3.2302204761904765,3.3088385714285717
2618,32,2020-06-11,07:45,24.634990400000003,25.5272257,0.0667724374666666,2.3076671428571425,2.374114285714286
2619,33,2020-06-11,08:00,24.439050466666664,24.529686466666664,0.0651904124,2.2309371428571425,2.2954347619047617
2620,34,2020-06-11,08:15,24.048603103448272,24.303316379310345,0.1120032948965517,3.8082566666666664,3.8873923809523805
2621,35,2020-06-11,08:30,24.360200137931034,25.258221862068964,0.1442327949999999,4.8389966666666675,4.93538
2622,36,2020-06-11,08:45,24.851787299999994,28.614925066666665,0.2382026306666666,7.710232857142855,7.8462404761904745
2623,37,2020-06-11,09:00,25.6061401,31.9640666,0.3654319533333332,11.546167142857147,11.777040476190477
2624,38,2020-06-11,09:15,26.06486455172413,33.41386689655172,0.3184037789655173,10.053162380952385,10.246957619047619
2625,39,2020-06-11,09:30,25.91287766666668,30.661452200000003,0.1821246916666667,6.093970476190475,6.207568095238095
2626,40,2020-06-11,09:45,26.013701448275867,30.348066620689654,0.2250663879310345,7.513511428571428,7.649705238095238
2627,41,2020-06-11,10:00,26.5930917,32.13797826666667,0.2858397853333333,9.578859523809523,9.75947238095238
2628,42,2020-06-11,10:15,27.00422489655173,33.281718068965525,0.3116224317241379,10.442330952380955,10.64774
2629,43,2020-06-11,10:30,27.255816700000004,33.88129156666666,0.3308099630000001,11.066210952380954,11.287435714285715
2630,44,2020-06-11,10:45,27.62432748275862,35.501297551724136,0.3713926027586207,12.33086666666667,12.582339999999999
2631,45,2020-06-11,11:00,27.698689666666667,35.23270673333334,0.3794716983333333,12.728820952380955,12.98985
2632,46,2020-06-11,11:15,27.8630768,36.30496026666668,0.4417517606666668,14.260659523809526,14.558906190476188
2633,47,2020-06-11,11:30,28.498860379310344,38.471322,0.4621243431034483,14.807346666666664,15.119273333333336
2634,48,2020-06-11,11:45,28.7643748,39.30720423333333,0.5839224203333333,15.43114142857143,15.770015714285714
2635,49,2020-06-11,12:00,29.731161000000004,45.40481068965519,0.6205650234482758,0.0,0.0
2636,50,2020-06-11,12:15,29.42076553571429,42.382584821428566,0.3881666475,1.2878769230769231,1.3105846153846155
2637,51,2020-06-11,12:30,28.7703256,35.47568646666666,0.3071335886666666,10.503893333333336,10.707046666666667
2638,52,2020-06-11,12:45,29.112240413793103,36.74222948275862,0.3871848155172413,12.645199999999999,12.90451333333333
2639,53,2020-06-11,13:00,29.05096543333333,35.634093166666666,0.322284215,10.550829047619048,10.75865238095238
2640,54,2020-06-11,13:15,29.485296827586204,36.078475517241365,0.3063866934482759,10.18984,10.386929999999996
2641,55,2020-06-11,13:30,29.618877933333334,36.03466590000001,0.3484061356666666,11.460853333333333,11.69096
2642,56,2020-06-11,13:45,29.861181724137936,37.1695493448276,0.4410198099999999,14.07518,14.36970666666667
2643,57,2020-06-11,14:00,29.92468686666665,37.945422266666654,0.3551979003333333,11.098720000000002,11.319866666666664
2644,58,2020-06-11,14:15,27.71221082758621,34.44660265517241,0.3321471462068965,10.877139523809522,11.092110476190477
2645,59,2020-06-11,14:30,27.96685683333333,34.11939593333334,0.2199277286666666,7.362432380952381,7.492430000000001
2646,60,2020-06-11,14:45,28.226240379310344,32.649263620689645,0.1599183410344828,5.339171904761906,5.444624285714284
2647,61,2020-06-11,15:00,28.87674766666667,33.52219136666666,0.2447895886666667,8.15438,8.30236
2648,62,2020-06-11,15:15,29.08339506896552,35.22164613793103,0.3615275644827586,12.330726666666669,12.581673333333333
2649,63,2020-06-11,15:30,27.1182657,31.176984633333337,0.2182710936666667,7.258408571428571,7.391900000000001
2650,64,2020-06-11,15:45,26.06172972413793,30.178076413793104,0.2699164865517241,9.340470952380953,9.515896190476191
2651,65,2020-06-11,16:00,26.01609606666667,29.613266966666668,0.1847001159999999,6.398164761904762,6.514908095238096
2652,66,2020-06-11,16:15,25.88879503448276,28.060255413793104,0.1109246423448275,3.808846666666667,3.88798
2653,67,2020-06-11,16:30,25.363669599999994,25.50034883333333,0.106418664,3.7794323809523807,3.8594857142857144
2654,68,2020-06-11,16:45,25.617999166666667,25.562178666666664,0.068217775,2.291634285714286,2.357831428571428
2655,69,2020-06-11,17:00,26.015373551724128,26.399087862068967,0.076213266275862,2.496500476190477,2.567413809523809
2656,70,2020-06-11,17:15,26.459341366666663,27.310375,0.0611145239,1.9817299999999998,2.0404880952380946
2657,71,2020-06-11,17:30,26.65583220689655,27.505229931034485,0.0584995239655172,1.8749399999999996,1.9310866666666666
2658,72,2020-06-11,17:45,26.73281353333333,26.82401533333333,0.0535718095333333,1.7177666666666664,1.7701180952380953
2659,73,2020-06-11,18:00,26.72596343333333,26.888934466666665,0.0469554367666666,1.504822380952381,1.552787619047619
2660,74,2020-06-11,18:15,26.49930441379311,26.40681503448276,0.0229097102413793,0.7179266666666666,0.7428666666666667
2661,75,2020-06-11,18:30,26.28690993333333,25.899502400000006,0.0081508001466666,0.18830190476190475,0.19521476190476186
2662,76,2020-06-11,18:45,26.10765227586207,25.58488510344828,0.0012175895017241,0.0,0.0
2663,77,2020-06-11,19:00,26.0361074,25.25511666666668,0.0,0.0,0.0
2664,78,2020-06-11,19:15,25.8624267,25.206319099999995,0.0,0.0,0.0
2665,79,2020-06-11,19:30,24.9431804137931,24.608417379310342,0.0,0.0,0.0
2666,80,2020-06-11,19:45,24.247928966666663,22.8602712,0.0,0.0,0.0
2667,81,2020-06-11,20:00,23.92968324137931,22.196393344827584,0.0,0.0,0.0
2668,82,2020-06-11,20:15,23.84047006666667,22.104235700000007,0.0,0.0,0.0
2669,83,2020-06-11,20:30,23.795964517241377,22.03030396551724,0.0,0.0,0.0
2670,84,2020-06-11,20:45,23.400524000000004,21.926543333333328,0.0,0.0,0.0
2671,85,2020-06-11,21:00,23.184910333333328,21.805719033333336,0.0,0.0,0.0
2672,86,2020-06-11,21:15,23.137103344827583,21.75369079310345,0.0,0.0,0.0
2673,87,2020-06-11,21:30,23.2143099,21.7712443,0.0,0.0,0.0
2674,88,2020-06-11,21:45,23.091332586206903,21.701135,0.0,0.0,0.0
2675,89,2020-06-11,22:00,23.106439166666664,21.6895355,0.0,0.0,0.0
2676,90,2020-06-11,22:15,23.108354766666668,21.676100666666663,0.0,0.0,0.0
2677,91,2020-06-11,22:30,23.167986137931035,21.72244668965517,0.0,0.0,0.0
2678,92,2020-06-11,22:45,23.0900807,21.662187733333333,0.0,0.0,0.0
2679,93,2020-06-11,23:00,23.0771108,21.622833199999995,0.0,0.0,0.0
2680,94,2020-06-11,23:15,23.06249358620689,21.668886448275863,0.0,0.0,0.0
2681,95,2020-06-11,23:30,22.998343899999995,21.65067433333333,0.0,0.0,0.0
2682,96,2020-06-11,23:45,23.00536055172413,21.64281696551724,0.0,0.0,0.0
2683,1,2020-06-12,00:00,23.096333766666664,21.81936953333334,0.0,0.0,0.0
2684,2,2020-06-12,00:15,23.07342593103449,21.868107310344826,0.0,0.0,0.0
2685,3,2020-06-12,00:30,23.198418433333337,21.921284133333334,0.0,0.0,0.0
2686,4,2020-06-12,00:45,23.259188033333327,21.7901601,0.0,0.0,0.0
2687,5,2020-06-12,01:00,23.26828003448276,22.156882620689657,0.0,0.0,0.0
2688,6,2020-06-12,01:15,23.03963933333333,22.2565656,0.0,0.0,0.0
2689,7,2020-06-12,01:30,22.93840913793104,22.340520448275857,0.0,0.0,0.0
2690,8,2020-06-12,01:45,22.8403045,22.311083166666663,0.0,0.0,0.0
2691,9,2020-06-12,02:00,22.75244333333333,22.36223953333333,0.0,0.0,0.0
2692,10,2020-06-12,02:15,22.652374,22.18530289655172,0.0,0.0,0.0
2693,11,2020-06-12,02:30,22.610987366666663,22.14618743333333,0.0,0.0,0.0
2694,12,2020-06-12,02:45,22.557934620689657,21.900003448275864,0.0,0.0,0.0
2695,13,2020-06-12,03:00,22.6381885,21.888890600000003,0.0,0.0,0.0
2696,14,2020-06-12,03:15,22.8364796,22.47486883333333,7.678095999999998e-06,0.0,0.0
2697,15,2020-06-12,03:30,22.870540068965514,22.632726241379306,0.0,0.0,0.0
2698,16,2020-06-12,03:45,22.97101426666667,22.699416133333333,0.0,0.0,0.0
2699,17,2020-06-12,04:00,23.079390758620686,22.813601965517243,0.0,0.0,0.0
2700,18,2020-06-12,04:15,23.20513930000001,22.95454596666666,0.0,0.0,0.0
2701,19,2020-06-12,04:30,23.228767833333336,23.02070903333334,0.0,0.0,0.0
2702,20,2020-06-12,04:45,23.179444862068973,23.012233275862062,0.0,0.0,0.0
2703,21,2020-06-12,05:00,23.2061069,22.8791188,0.0,0.0,0.0
2704,22,2020-06-12,05:15,23.23781186206897,22.71333889655173,0.0,0.0,0.0
2705,23,2020-06-12,05:30,23.213350633333327,22.55468443333333,1.2796612e-06,0.0,0.0
2706,24,2020-06-12,05:45,23.308441233333337,22.930191999999995,0.0007294055549666,0.0,0.0
2707,25,2020-06-12,06:00,23.32624131034484,23.077431448275856,0.0042056504241379,0.017659523809523812,0.018324761904761903
2708,26,2020-06-12,06:15,23.362587600000005,23.246462933333326,0.01449843685,0.3989247619047619,0.41330619047619055
2709,27,2020-06-12,06:30,23.470018275862063,23.604529000000003,0.0334927551724137,0.9988633333333333,1.0325990476190474
2710,28,2020-06-12,06:45,23.641302533333327,24.350484133333328,0.0671627485333333,2.07738,2.1384866666666666
2711,29,2020-06-12,07:00,23.84684933333333,25.189636166666663,0.0903843469999999,2.7642704761904766,2.8371952380952385
2712,30,2020-06-12,07:15,24.097485965517244,26.135771551724137,0.1164797561724138,3.6015576190476195,3.6810047619047617
2713,31,2020-06-12,07:30,24.3609651,27.16758313333333,0.1372689796666666,4.300052380952382,4.387038095238094
2714,32,2020-06-12,07:45,24.55453065517242,27.705915724137927,0.1758698168965517,5.597932380952382,5.706124761904762
2715,33,2020-06-12,08:00,24.89767446666667,28.73435063333333,0.1600963385,5.011706666666667,5.111046666666665
2716,34,2020-06-12,08:15,25.01737920689655,28.646566448275856,0.1578865952068965,5.412830952380952,5.518042380952381
2717,35,2020-06-12,08:30,25.175836200000003,29.600538133333337,0.1990606736666666,6.603157619047619,6.723949523809522
2718,36,2020-06-12,08:45,25.023628,28.13070258620689,0.1142524157931034,3.9313528571428575,4.016629523809524
2719,37,2020-06-12,09:00,25.58673096666667,30.660331433333333,0.302462571,9.88731619047619,10.07779238095238
2720,38,2020-06-12,09:15,25.9005231,31.52512816666666,0.2399335173333333,7.929799999999999,8.071259999999999
2721,39,2020-06-12,09:30,26.35951931034481,34.320217758620686,0.4119583196551724,13.216731904761902,13.489620952380953
2722,40,2020-06-12,09:45,26.720213833333336,34.9373119,0.2954317716666666,9.428957142857143,9.607231904761903
2723,41,2020-06-12,10:00,26.48955672413793,32.30903151724138,0.2300879279310344,7.8330666666666655,7.973186666666668
2724,42,2020-06-12,10:15,26.2019552,30.3946726,0.160934984,5.39314238095238,5.4982942857142865
2725,43,2020-06-12,10:30,26.23958182758621,29.84086337931035,0.1544609948275861,5.28736238095238,5.390651904761904
2726,44,2020-06-12,10:45,26.212235466666662,29.820671633333337,0.1954025728666666,6.841286666666667,6.972479999999999
2727,45,2020-06-12,11:00,26.93907844827586,33.2047645862069,0.3730939703448276,12.521551904761903,12.77831380952381
2728,46,2020-06-12,11:15,27.978457700000007,38.802913200000006,0.5259339126666668,16.371958095238092,16.73039619047619
2729,47,2020-06-12,11:30,26.55285862068965,35.65671510344827,0.4696381220689654,15.19986,15.52181333333333
2730,48,2020-06-12,11:45,24.5112182,29.3274028,0.3676135404666666,12.837900476190475,13.111257619047619
2731,49,2020-06-12,12:00,23.428060655172416,27.380415310344823,0.3948018151724138,13.577369523809525,13.85913761904762
2732,50,2020-06-12,12:15,23.30078733333333,26.9148752,0.3823716986666667,13.020363809523811,13.28916047619048
2733,51,2020-06-12,12:30,24.71515,31.10258551724138,0.3824357034482758,12.793040952380952,13.055762857142858
2734,52,2020-06-12,12:45,25.759937466666667,35.285202166666664,0.5171967406666664,10.207446666666668,10.424753333333332
2735,53,2020-06-12,13:00,26.256600899999995,39.8784078,0.4912427266666668,3.078351904761905,3.140722857142858
2736,54,2020-06-12,13:15,25.594030931034485,34.252540413793106,0.4367032972413793,12.918127142857143,13.192516666666666
2737,55,2020-06-12,13:30,26.233689366666667,37.80731616666668,0.537373153,12.03973476190476,12.30210380952381
2738,56,2020-06-12,13:45,26.18573413793104,35.571158620689644,0.3653654527586207,11.235126190476192,11.463334285714286
2739,57,2020-06-12,14:00,26.5335296,35.9721252,0.4868788256666666,16.007406666666665,16.349746666666665
2740,58,2020-06-12,14:15,27.018877724137926,37.32093027586206,0.4183158365517241,13.556526666666663,13.838132380952382
2741,59,2020-06-12,14:30,26.867152866666668,34.35756966666667,0.325917801,10.563709523809523,10.771670476190476
2742,60,2020-06-12,14:45,26.67574443333333,33.7304332,0.329804623,10.908977619047617,11.126340952380952
2743,61,2020-06-12,15:00,26.96615486206897,35.406001482758626,0.4389835762068964,14.563584761904766,14.869313333333336
2744,62,2020-06-12,15:15,27.368944333333328,36.35862943333333,0.3928341253333332,12.973957142857142,13.24113238095238
2745,63,2020-06-12,15:30,27.94132427586208,37.08138175862069,0.42733382,14.088166666666666,14.382959999999999
2746,64,2020-06-12,15:45,27.89696146666667,35.5313305,0.3425049133333333,11.402710952380952,11.631765714285713
2747,65,2020-06-12,16:00,27.961402655172414,34.75383044827586,0.2889376348275862,9.495760952380952,9.675270476190477
2748,66,2020-06-12,16:15,27.8158599,32.435735233333325,0.1577513288333333,5.10578238095238,5.2055333333333325
2749,67,2020-06-12,16:30,27.54728376666668,30.637098166666664,0.1567048989999999,5.026172380952381,5.125926190476191
2750,68,2020-06-12,16:45,27.76650455172414,31.49694606896552,0.185021294137931,6.001146666666666,6.11676
2751,69,2020-06-12,17:00,27.714652300000004,31.382141166666667,0.165160775,5.403985238095237,5.510630476190476
2752,70,2020-06-12,17:15,27.653207551724137,31.374698,0.1674244803448276,5.45161238095238,5.559100952380953
2753,71,2020-06-12,17:30,27.43312286666666,30.22540276666667,0.1150523565,3.702962380952382,3.7843295238095234
2754,72,2020-06-12,17:45,27.063544931034485,28.678094344827585,0.0685438064137931,2.193619047619048,2.2576614285714287
2755,73,2020-06-12,18:00,26.4373973,27.4619964,0.0457077810666666,1.4452,1.4909333333333334
2756,74,2020-06-12,18:15,25.75769143333333,26.8622061,0.0607748456,1.9564557142857146,2.014895714285714
